smiles,chemprop_0,chemprop_1,chemprop_2,chemprop_3,chemprop_4,chemprop_5,chemprop_6,chemprop_7,chemprop_8,chemprop_9,chemprop_10,chemprop_11,chemprop_12,chemprop_13,chemprop_14,chemprop_15,chemprop_16,chemprop_17,chemprop_18,chemprop_19,chemprop_20,chemprop_21,chemprop_22,chemprop_23,chemprop_24,chemprop_25,chemprop_26,chemprop_27,chemprop_28,chemprop_29,chemprop_30,chemprop_31,chemprop_32,chemprop_33,chemprop_34,chemprop_35,chemprop_36,chemprop_37,chemprop_38,chemprop_39,chemprop_40,chemprop_41,chemprop_42,chemprop_43,chemprop_44,chemprop_45,chemprop_46,chemprop_47,chemprop_48,chemprop_49
[NH3+]c1ccc(F)cc1.[Br-],0.0,0.0,1.1920887231826782,0.0,0.0,3.4436473846435547,3.4413228034973145,3.130070924758911,0.0,0.7313188314437866,1.2066175937652588,0.010364707559347153,0.0,0.0,1.188073992729187,0.0,2.5704116821289062,0.0,0.4025243818759918,0.7428058385848999,0.0,0.0,0.0,3.6464388370513916,0.9625374674797058,0.7653340101242065,1.0178295373916626,0.0,0.0,0.834905207157135,0.0,1.5746872425079346,2.228492259979248,0.0,0.0,1.7326399087905884,0.10444250702857971,5.642816066741943,3.1617014408111572,0.0,1.8570760488510132,0.0,1.9747265577316284,0.0,0.1368078589439392,0.8468983173370361,0.0,0.0,0.0,2.262206554412842
COc1ccc(CC[NH3+])cc1.[Br-],0.0,0.0,0.8647217154502869,0.0,0.0,3.4603915214538574,1.9524554014205933,2.5849967002868652,0.0,0.9045929908752441,1.035697102546692,0.35722893476486206,0.0,0.0,0.24794308841228485,0.0,2.7022008895874023,0.0,0.9963659644126892,0.2749853730201721,0.0,0.0,0.0,2.760287284851074,1.0194249153137207,1.1123985052108765,0.8897751569747925,0.0,0.0,1.6958637237548828,0.0,2.068258762359619,1.542123556137085,0.0,0.0,0.723822295665741,0.0,4.404895782470703,2.5703489780426025,0.0,1.9830689430236816,0.2808224558830261,1.3838493824005127,0.0,1.3416565656661987,0.0,0.0,0.0,0.09438987076282501,1.3398159742355347
COc1ccc([NH3+])cc1.[Br-],0.0,0.0,0.8676416873931885,0.0,0.0,3.5957186222076416,3.0840611457824707,2.8102941513061523,0.0,0.9918425679206848,1.0052909851074219,0.2438555359840393,0.0,0.0,0.0,0.0,2.657658815383911,0.0,1.0039794445037842,0.24875745177268982,0.0,0.0,0.0,3.0891153812408447,1.1043299436569214,0.9423022866249084,0.9946252107620239,0.0,0.0,1.3534661531448364,0.0,2.3274142742156982,1.7662283182144165,0.0,0.0,0.9276096820831299,0.0,5.5151166915893555,3.3412654399871826,0.0,1.932639479637146,0.3000688850879669,1.646687388420105,0.0,0.8316248655319214,0.22698871791362762,0.0,0.0,0.0,1.8716131448745728
[NH3+]C1CCCCC1.[Br-],0.0,0.0,1.168652057647705,1.3652950525283813,0.0,3.2942683696746826,0.0,1.1811964511871338,1.4874430894851685,1.1322181224822998,1.669728398323059,1.9835171699523926,0.0,2.0298659801483154,1.8378225564956665,0.0,1.848533272743225,0.0,1.401055097579956,0.9812992215156555,1.3223310708999634,0.6270450949668884,2.315188407897949,1.5446150302886963,1.1492559909820557,0.0,1.1206161975860596,0.4784749448299408,0.0,1.6383488178253174,0.0,0.7491772174835205,1.9126439094543457,0.0,0.0,0.988817036151886,0.0,1.9527461528778076,0.0,0.0,1.2406094074249268,0.0,0.6517323851585388,0.0,3.601621389389038,0.0,0.7104334831237793,0.0,0.34792739152908325,0.3754877746105194
C[NH2+]C.[Br-],0.0,0.9827900528907776,0.408977210521698,0.16126181185245514,0.0,2.4536914825439453,0.0,2.2385239601135254,0.8802394866943359,0.0,1.4963529109954834,1.526285171508789,0.0,1.2238051891326904,0.0,0.0,1.77678644657135,0.0,0.48862770199775696,0.2849353849887848,1.5139415264129639,0.18585890531539917,1.4124884605407715,0.11884512007236481,0.4182853102684021,0.9241918921470642,0.0,1.6672685146331787,0.0,1.261295199394226,0.0,0.9489445090293884,1.059036135673523,0.0,0.0,0.8388490676879883,0.0,0.44806545972824097,0.45173245668411255,0.0,1.591158151626587,1.0467338562011719,0.12166165560483932,0.0,1.941578984260559,0.0,2.385122299194336,0.0,0.9116211533546448,0.005265749990940094
c1c[nH+]c[nH]1.[Br-],0.0,0.0,0.0,0.0,0.0,3.3652193546295166,2.1088860034942627,7.596714019775391,0.0,0.30208224058151245,2.938514471054077,1.4959431886672974,0.0,0.9841763377189636,3.8887205123901367,0.0,0.0,0.0,0.0,0.8158605694770813,0.0,1.3874258995056152,0.0,6.461658477783203,2.543541193008423,2.559899091720581,2.4119462966918945,0.0,0.0,0.0,0.0,0.0,7.86576509475708,0.0,0.0,2.9548401832580566,4.894985675811768,2.2418603897094727,3.31502628326416,0.0,3.101195812225342,0.0,6.9174675941467285,0.0,1.292707920074463,1.1729944944381714,1.6331961154937744,0.0,0.0,6.853275299072266
CC(C)CC[NH3+].[Br-],1.1715667247772217,2.250704526901245,0.7171544432640076,1.7091782093048096,1.495306372642517,2.898672103881836,0.0,1.9861629009246826,1.6931253671646118,0.0,1.9987704753875732,1.0641944408416748,0.0,0.9963397979736328,0.0,0.0,2.698521614074707,0.0,1.1826876401901245,0.736310601234436,0.9546139240264893,0.43868786096572876,2.358350992202759,0.1134166270494461,0.9849733710289001,0.558064341545105,0.0,1.8607754707336426,0.5652574896812439,1.8439699411392212,0.0,0.7450089454650879,0.8466574549674988,0.0,0.5553624033927917,0.04245886206626892,0.0,0.0,0.1999298334121704,0.0,1.7961410284042358,0.999710738658905,0.0,0.0,3.0181291103363037,0.0,1.7412514686584473,0.0,2.749385118484497,0.0
CCCC[NH3+].[Br-],0.862590491771698,2.3178870677948,0.3772065341472626,1.5487548112869263,1.3183062076568604,2.6308181285858154,0.0,2.0945942401885986,1.6652576923370361,0.0,1.933659553527832,0.9547363519668579,0.0,0.9755281805992126,0.0,0.0,2.576284170150757,0.0,1.218146800994873,0.5961551070213318,1.171494722366333,0.32795146107673645,2.20662260055542,0.0,0.5726200342178345,0.6616553068161011,0.0,1.8759241104125977,0.4778884947299957,1.6477525234222412,0.0,0.8281283378601074,0.7980896234512329,0.0,0.5163193345069885,0.19157791137695312,0.0,0.0,0.3454534411430359,0.0,1.8190674781799316,0.7238470911979675,0.0,0.0,2.831432580947876,0.0,1.9676282405853271,0.0,2.320180892944336,0.0
CCCCCC[NH3+].[Br-],1.2741947174072266,2.169281005859375,0.2100905478000641,1.7915436029434204,1.517402172088623,2.9038941860198975,0.0,2.2917368412017822,1.850094199180603,0.0,2.0553314685821533,0.8095830082893372,0.0,0.885534405708313,0.07181885838508606,0.0,3.089460849761963,0.0,1.564218521118164,0.9901804327964783,0.7116515636444092,0.32140272855758667,2.5156090259552,0.2092660814523697,0.5695257186889648,0.5513417720794678,0.0,1.619863748550415,0.518683135509491,2.325523853302002,0.0,0.9411190748214722,0.9679384231567383,0.0,0.4002684950828552,0.0,0.0,0.0,0.2971859574317932,0.0,2.2236428260803223,0.5910138487815857,0.0,0.0,3.389448642730713,0.0,1.6945245265960693,0.0,3.1496808528900146,0.0
CCCCCCCC[NH3+].[Br-],1.4796125888824463,1.9434800148010254,0.05402705445885658,1.8618022203445435,1.5497767925262451,3.1582703590393066,0.0,2.365659475326538,1.7533469200134277,0.0,2.088771104812622,0.7562422752380371,0.0,0.8397959470748901,0.2300870567560196,0.0,3.506197690963745,0.0,1.8051975965499878,1.1354807615280151,0.33366623520851135,0.4091566801071167,2.6501924991607666,0.4091630280017853,0.5583069920539856,0.5060083866119385,0.0,1.4113242626190186,0.4886348247528076,2.7305870056152344,0.0,1.0406863689422607,1.0003094673156738,0.0,0.340331494808197,0.0,0.0,0.0,0.27174362540245056,0.0,2.5662662982940674,0.644586980342865,0.0,0.0,3.7745156288146973,0.0,1.5438487529754639,0.0,3.7551417350769043,0.0
