,name,_rxn_organic-inchikey,_rxn_M_acid,_rxn_M_inorganic,_rxn_M_organic,_solv_GBL,_solv_DMSO,_solv_DMF,_stoich_mmol_org,_stoich_mmol_inorg,_stoich_mmol_acid,_stoich_mmol_solv,_stoich_org/solv,_stoich_inorg/solv,_stoich_acid/solv,_stoich_org+inorg/solv,_stoich_org+inorg+acid/solv,_stoich_org/liq,_stoich_inorg/liq,_stoich_org+inorg/liq,_stoich_org/inorg,_stoich_acid/inorg,_rxn_temperature_c,_rxn_reactiontime_s,_feat_organic_0_avgpol_std,_feat_organic_0_refractivity_std,_feat_organic_0_maximalprojectionarea_std,_feat_organic_0_maximalprojectionradius_std,_feat_organic_0_maximalprojectionsize_std,_feat_organic_0_minimalprojectionarea_std,_feat_organic_0_minimalprojectionradius_std,_feat_organic_0_minimalprojectionsize_std,_feat_organic_0_molpol_std,_feat_organic_0_asavdwp_std,_feat_organic_0_asa_std,_feat_organic_0_asah_std,_feat_organic_0_asap_std,_feat_organic_0_asa-_std,_feat_organic_0_asa+_std,_feat_organic_0_protpsa_std,_feat_organic_0_hacceptorcount_std,_feat_organic_0_hdonorcount_std,_feat_organic_0_rotatablebondcount_std,_feat_organic_0_organoammoniummolecularweight_std,_feat_organic_0_atomcount_n_std,_feat_organic_0_bondcount_std,_feat_organic_0_chainatomcount_std,_feat_organic_0_ringatomcount_std,_raw_modelname,_feat_primaryAmine,_feat_secondaryAmine,_rxn_plateEdgeQ,_feat_maxproj_per_N,_feat_vdw_per_N,_raw_RelativeHumidity,_out_crystalscore
4480,2019-06-10T21_14_00.866379+00_00_LBL_E2,JMXLWMIFDJCGBV-UHFFFAOYSA-N,9.720070164,0.19885827,0.4906582820000001,0,0,1,0.244838483,0.099230277,4.850315012,3.71644716,0.06587971588435014,0.02670030616014462,1.3050945710203503,0.09258002204449477,1.397674593064845,0.028580049041193337,0.011583171682333936,0.040163220723527265,2.46737679670087,48.8793859962721,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,116.23,-1,0
4481,2019-06-10T21_14_00.866379+00_00_LBL_G2,JMXLWMIFDJCGBV-UHFFFAOYSA-N,1.007169237,0.8250288709999999,1.316837962,0,0,1,0.6584189810000001,0.412514436,0.503584619,5.091041225,0.12932894311811433,0.08102751829514011,0.09891583995177723,0.21035646141325445,0.3092723013650317,0.11768775953196706,0.07373405255373859,0.1914218120857056,1.596111368572808,1.2207684751182863,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,116.23,-1,0
4482,2019-06-10T21_14_00.866379+00_00_LBL_B2,JMXLWMIFDJCGBV-UHFFFAOYSA-N,1.2747633,0.7244122679999999,1.35854744,0,0,1,0.6779151729999999,0.361481722,0.6361068870000001,5.041505743,0.13446680566441238,0.0717011425608129,0.12617398837306054,0.20616794822522527,0.3323419365982858,0.1194014486683992,0.06366790860122487,0.18306935726962406,1.8753788414231356,1.7597207501407224,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,116.23,-1,0
4483,2019-06-10T21_14_00.866379+00_00_LBL_D2,JMXLWMIFDJCGBV-UHFFFAOYSA-N,8.693460786000001,0.002835151,0.17220009,0,0,1,0.086100045,0.001417575,4.3467303930000005,4.243280788,0.02029091387105255,0.00033407522877319427,1.0243796275025108,0.020624989099825748,1.0450046166023366,0.010023275079134029,0.00016502597844523102,0.010188301057579265,60.73755885931962,3066.31422887678,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,116.23,-1,0
4484,2019-06-10T21_14_00.866379+00_00_LBL_F2,JMXLWMIFDJCGBV-UHFFFAOYSA-N,4.3467303930000005,0.14175753800000002,0.574623584,0,0,1,0.287311792,0.07087876900000001,2.173365197,5.014493541,0.0572962732229791,0.014134781193848188,0.4334166908841173,0.07143105441682729,0.5048477453009446,0.03997181949070185,0.009860901776670393,0.04983272126737224,4.0535663366275445,30.66313407615755,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,116.23,-1,0
4485,2019-06-10T21_14_00.866379+00_00_LBL_H2,JMXLWMIFDJCGBV-UHFFFAOYSA-N,8.216380621,0.4366132170000001,0.584698924,0,0,1,0.292349462,0.218306609,4.108190311,3.923778888,0.07450711937262454,0.05563682746437162,1.0469984237807028,0.13014394683699615,1.177142370617699,0.036398229967863696,0.02717971192259797,0.06357794189046166,1.3391690858062846,18.81844223506765,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,116.23,-1,0
4486,2019-06-10T21_14_00.866379+00_00_LBL_A3,JMXLWMIFDJCGBV-UHFFFAOYSA-N,0.6361068870000001,0.615227715,1.331353012,0,0,1,0.6656765060000001,0.307613857,0.318053443,5.274863806,0.12619785656699098,0.058316928799203964,0.06029604833365058,0.18451478536619487,0.2448108336998455,0.11902134009206401,0.05500060939664369,0.1740219494887077,2.164000388318008,1.0339373073170757,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,116.23,-1,0
4487,2019-06-10T21_14_00.866379+00_00_LBL_C3,JMXLWMIFDJCGBV-UHFFFAOYSA-N,10.94171833,0.068179978,0.770875078,0,0,1,0.384666664,0.034021809,5.459917445,3.329156993,0.11554476547931306,0.010219346540741522,1.6400300305693634,0.12576411202005455,1.7657941425894177,0.043766458768044386,0.003870920566209454,0.047637379334253854,11.306472974438247,160.48286688694304,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,116.23,-1,0
4488,2019-06-10T21_14_00.866379+00_00_LBL_E3,JMXLWMIFDJCGBV-UHFFFAOYSA-N,0.901151423,0.124746633,1.538723184,0,0,1,0.769361592,0.06237331700000001,0.450575711,5.333640005,0.1442470041620291,0.011694324502877657,0.08447808824322779,0.15594132866490676,0.24041941690813454,0.13301052895932486,0.010783366330454472,0.14379389528977934,12.334787197544744,7.22385360714422,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,116.23,-1,0
4489,2019-06-10T21_14_00.866379+00_00_LBL_G3,JMXLWMIFDJCGBV-UHFFFAOYSA-N,6.13675972,0.724349895,0.952718985,0,0,1,0.477312211,0.362899297,3.07451662,4.097813491,0.11647973048268732,0.08855925185395412,0.7502822241062312,0.20503898233664145,0.9553212064428728,0.0665491135534824,0.05059712692858792,0.11714624048207033,1.3152745539763335,8.472093072145025,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,116.23,-1,0
